		coeff	coeffLCI	coeffUCI	OR	ORLCI	ORUCI	p
T0_Sat8_Poor_Bin	constant	0.09500023198603066	-0.209976674545603	0.39997713851766437	1.0996591102316253	0.8106031534365632	1.4917905927071435	0.5415119005122095
T0_Sat8_Poor_Bin	Binned Ages - 36-45	0.29712962993670117	-0.003558317592238347	0.5978175774656407	1.3459897687081517	0.9964480057174671	1.818146503452093	0.0527734738764412
T0_Sat8_Poor_Bin	Binned Ages - 46-55	0.32186853309389873	0.024016235846413492	0.6197208303413839	1.3797033786991046	1.0243069482459093	1.858409157971195	0.03417519078843764
T0_Sat8_Poor_Bin	Binned Ages - >=56	0.37468125755548776	0.10167386097432479	0.6476886541366507	1.454527721001306	1.107022369649356	1.911118464418542	0.007147408077333303
T0_Sat8_Poor_Bin	T0 Patient gender - Female	-0.2803676274797119	-0.4825579950525061	-0.07817725990691768	0.7555059456494616	0.6172025696809033	0.9248004819662176	0.006572003277787662
T0_Sat8_Poor_Bin	T0 Neurologist assigned explanation of symptoms by organic disease - Completely explained	-0.037804989916263	-0.2487091493685081	0.17309916953598212	0.9629006979290803	0.779806747689384	1.188984010230221	0.7253427103614343
T0_Sat8_Poor_Bin	T0 SIMD 2004 Quintile - Binned - 5 (Most Deprived)	0.1546144863468289	-0.13208931356240483	0.4413182862560626	1.1672078997768525	0.876262729438365	1.5547554808986297	0.29052287654449904
T0_Sat8_Poor_Bin	T0 SF12 Physical Functioning Scale - 0.0	1.2145946422274454	0.8498820560348957	1.579307228419995	3.3689281662842356	2.3393709209718465	4.85159360058569	6.699857424073375e-11
T0_Sat8_Poor_Bin	T0 SF12 Physical Functioning Scale - 25.0	0.8185325004186964	0.43066637064615976	1.206398630191233	2.267170323599153	1.5382822482228649	3.3414292352049557	3.530952059402893e-05
T0_Sat8_Poor_Bin	T0 SF12 Physical Functioning Scale - 50.0	0.5250777868298853	0.22997350962050922	0.8201820640392613	1.6905903489283973	1.258566669579189	2.2709132515367387	0.0004878222860427569
T0_Sat8_Poor_Bin	T0 SF12 Physical Functioning Scale - 75.0	0.262763363182079	-0.015628790021100458	0.5411555163852584	1.3005189318745984	0.9844927057502096	1.7179908822944432	0.06432326014141485
T0_Sat8_Poor_Bin	T0 Satisfaction - The visit overall? (Binarised) - Poor/Fair	0.3547407299698279	-0.257923174986239	0.9674046349258949	1.4258109363106795	0.7726545890262853	2.631106907246981	0.25643993582812996
T0_Sat8_Poor_Bin	T0 Satisfaction - The thoroughness, carefulness and competence of the doctor you saw? (Binarised) - Poor/Fair	0.07536422450351976	-0.7688120203082468	0.9195404693152863	1.0782768142088006	0.46356344528700444	2.508137558906168	0.8610979490775372
T0_Sat8_Poor_Bin	T0 Satisfaction - The personal manner (courtesy, respect, sensitivity, friendliness) of the doctor you saw? (Binarised) - Poor/Fair	-0.048715946088035304	-0.84007839961343	0.7426465074373594	0.952451638891073	0.43167667881764876	2.1014897698689445	0.9039646406473664
T0_Sat8_Poor_Bin	T0 Satisfaction - The length of time you waited between being referred by your doctor and seeing the neurologist today? (Binarised) - Poor/Fair	0.14119072205642	-0.0706371077055217	0.3530185518183617	1.1516442710042316	0.9317999738107541	1.4233575490593788	0.19142161484334463
T0_Sat8_Poor_Bin	T0 Satisfaction - Length of time spent waiting at the clinic today? (Binarised) - Poor/Fair	0.21209460690550622	-0.014947263351812873	0.43913647716282533	1.2362648387368835	0.9851638924747446	1.5513669991070171	0.06711097916596429
T0_Sat8_Poor_Bin	T0 Satisfaction - Convenience of the location of the clinic? (Binarised) - Poor/Fair	-0.0984392402007296	-0.3747156144773648	0.17783713407590562	0.906250754555413	0.6874847617066608	1.1946307407504217	0.4849588815692407
T0_Sat8_Poor_Bin	T0 Satisfaction - Time spent with the doctor you saw? (Binarised) - Poor/Fair	-0.08595580535771431	-0.6094120913110934	0.4375004805956648	0.9176347848650834	0.5436704036909388	1.548831042995439	0.7475723005781402
T0_Sat8_Poor_Bin	T0 Satisfaction - Explanation given to you about the cause of your symptoms? (Binarised) - Poor/Fair	-0.03154529318808096	-0.42872616710103106	0.3656355807248691	0.9689470687580146	0.6513382626077978	1.4414298621054304	0.8762961384865775
