		coeff	coeffLCI	coeffUCI	OR	ORLCI	ORUCI	p
T0_Sat3_Poor_Bin	constant	0.4377404118198284	0.021399049943700066	0.8540817736959567	1.5492027005079456	1.0216296515606942	2.3492162777330345	0.03933148682941054
T0_Sat3_Poor_Bin	Binned Ages - 36-45	0.1986296370584603	-0.24517769639369527	0.6424369705106159	1.21973013939283	0.7825654668247043	1.9011081832933838	0.38037906598702054
T0_Sat3_Poor_Bin	Binned Ages - 46-55	0.4207389417410419	-0.07575787011992074	0.9172357536020046	1.5230866121647697	0.9270406436266956	2.5023636710039425	0.09673287771436832
T0_Sat3_Poor_Bin	Binned Ages - >=56	0.4327173373147565	-0.04887228106304148	0.9143069556925545	1.5414404514185351	0.9523027490265622	2.495045475504664	0.07822748103700368
T0_Sat3_Poor_Bin	T0 Patient gender - Female	0.03145470249551113	-0.3278131619007111	0.39072256689173335	1.0319546295674495	0.7204976235368715	1.4780483969648988	0.8637526234775175
T0_Sat3_Poor_Bin	T0 SF12 Physical Functioning Scale - 0.0	1.6823392723815216	0.9858952352840421	2.378783309479001	5.378122160155816	2.6802102294853944	10.791764635236305	2.1958008707203543e-06
T0_Sat3_Poor_Bin	T0 SF12 Physical Functioning Scale - 25.0	0.55960973629261	-0.10025833970327469	1.2194778122884946	1.7499894096571222	0.9046036927974266	3.3854194475390886	0.09647808318435404
T0_Sat3_Poor_Bin	T0 SF12 Physical Functioning Scale - 50.0	0.449422116251292	-0.0592157119523965	0.9580599444549805	1.5674061451834722	0.9425034379706595	2.606634548992904	0.0833119197386386
T0_Sat3_Poor_Bin	T0 SF12 Physical Functioning Scale - 75.0	0.011753857464413363	-0.4423564828246429	0.46586419775346966	1.0118232054829646	0.6425205470854065	1.593390598632071	0.9595404607488313
T0_Sat3_Poor_Bin	T0 SIMD 2004 Quintile - Binned - 5 (Most Deprived)	0.36471126154916417	-0.14351398688958888	0.8729365099879172	1.4400981364080672	0.8663086831386041	2.393930342441436	0.15957446361909233
T0_Sat3_Poor_Bin	T0 Satisfaction - The personal manner (courtesy, respect, sensitivity, friendliness) of the doctor you saw? (Binarised) - Poor/Fair	0.2155398963824987	-0.6168437569737948	1.0479235497387922	1.240531474654053	0.539645003261848	2.8517235039803404	0.6117907802462572
