		coeff	coeffLCI	coeffUCI	OR	ORLCI	ORUCI	p
T0_Sat8_Poor_Bin	constant	0.7226554621528608	0.4692588631328558	0.9760520611728658	2.059895930092686	1.598808817850502	2.653957868782016	2.2762922299441008e-08
T0_Sat8_Poor_Bin	Binned Ages - 36-45	0.38159159321517544	0.059032791124138895	0.704150395306212	1.4646138047553832	1.0608100253230712	2.022127945507254	0.020413211958582828
T0_Sat8_Poor_Bin	Binned Ages - 46-55	0.2911890638943292	-0.03260283296185523	0.6149809607505137	1.3380175308427813	0.9679229103337059	1.8496213838201057	0.07796564162277159
T0_Sat8_Poor_Bin	Binned Ages - >=56	0.13972178420754514	-0.14606960788893666	0.42551317630402696	1.149953819034522	0.8640975530847007	1.5303755706648303	0.33795423826974
T0_Sat8_Poor_Bin	T0 Patient gender - Female	-0.21433030914569276	-0.43009575821515744	0.0014351399237718943	0.8070817545050216	0.6504468061158327	1.001436170229891	0.05154342696675111
T0_Sat8_Poor_Bin	T0 SF12 Physical Functioning Scale - 0.0	1.1028516873986733	0.7055793677393187	1.500124007058028	3.012745193080797	2.025019576135776	4.482244865875246	5.298913075809761e-08
T0_Sat8_Poor_Bin	T0 SF12 Physical Functioning Scale - 25.0	0.7819904264064454	0.3499162007290576	1.2140646520838332	2.185818649644308	1.4189486367496995	3.367143140626353	0.0003892826172591539
T0_Sat8_Poor_Bin	T0 SF12 Physical Functioning Scale - 50.0	0.2341326803700572	-0.07018750424335063	0.538452864983465	1.2638121641497664	0.9322190084976946	1.713354020561002	0.13157405415800605
T0_Sat8_Poor_Bin	T0 SF12 Physical Functioning Scale - 75.0	0.2934094780167543	-0.012166544454474681	0.5989855004879834	1.340991784679947	0.9879071686998693	1.820271199110439	0.059845820204191214
T0_Sat8_Poor_Bin	T0 SIMD 2004 Quintile - Binned - 5 (Most Deprived)	-0.027120840389539137	-0.3203224192270118	0.2660807384479335	0.9732436272791675	0.7259149504015121	1.3048404052232314	0.8561363244605564
T0_Sat8_Poor_Bin	T0 Satisfaction - Explanation given to you about the cause of your symptoms? (Binarised) - Poor/Fair	0.17403784723542412	-0.1965071715979869	0.5445828660688351	1.1901006069858664	0.8215954391219283	1.7238891397228617	0.3572816176222927
