		coeff	coeffLCI	coeffUCI	OR	ORLCI	ORUCI	p
T0_Sat4_Poor_Bin	constant	0.5365758222683167	0.26997565103759696	0.8031759934990363	1.7101409983116085	1.3099325548464047	2.232620468348575	7.988544925408101e-05
T0_Sat4_Poor_Bin	Binned Ages - 36-45	0.3740725512919016	0.050245838110176966	0.6978992644736262	1.453642610280522	1.051529570645752	2.009526785942419	0.02356935751044475
T0_Sat4_Poor_Bin	Binned Ages - 46-55	0.2594383925242755	-0.06506376505600875	0.5839405501045597	1.2962019255231176	0.9370077131231266	1.7930902896517145	0.11711827547228224
T0_Sat4_Poor_Bin	Binned Ages - >=56	0.10617060707035612	-0.17872004922251217	0.39106126336322444	1.1120115773613328	0.8363400006605203	1.4785490915285984	0.4651319249162965
T0_Sat4_Poor_Bin	T0 Patient gender - Female	-0.19597396145847737	-0.41293558172038974	0.020987658803435005	0.8220336389565582	0.6617049073466755	1.0212094486132213	0.07666585949187292
T0_Sat4_Poor_Bin	T0 SF12 Physical Functioning Scale - 0.0	1.119143901579816	0.721438774414205	1.5168490287454268	3.062231509253762	2.057391204015374	4.557840919104319	3.4809265615198004e-08
T0_Sat4_Poor_Bin	T0 SF12 Physical Functioning Scale - 25.0	0.7839200291411157	0.3505617800023092	1.217278278279922	2.190040483208998	1.4198649763324893	3.377981285574832	0.00039192611338772257
T0_Sat4_Poor_Bin	T0 SF12 Physical Functioning Scale - 50.0	0.2645983981610868	-0.04075034755939427	0.569947143881568	1.3029076205988352	0.9600687835464631	1.7681735901710667	0.0894328968079135
T0_Sat4_Poor_Bin	T0 SF12 Physical Functioning Scale - 75.0	0.2891677505317214	-0.017882341838564075	0.5962178429020069	1.3353157096618178	0.9822765984181138	1.8152402768641211	0.06491873585687512
T0_Sat4_Poor_Bin	T0 SIMD 2004 Quintile - Binned - 5 (Most Deprived)	0.01518914509352304	-0.2796684185790074	0.3100467087660535	1.0153050864306818	0.7560343868550629	1.3634887995241867	0.9195785579656479
T0_Sat4_Poor_Bin	T0 Satisfaction - The length of time you waited between being referred by your doctor and seeing the neurologist today? (Binarised) - Poor/Fair	0.49383095541195643	0.2732797880996457	0.7143821227242672	1.6385815440382387	1.314267909909122	2.0429240158868334	1.1413016426285536e-05
