		coeff	coeffLCI	coeffUCI	OR	ORLCI	ORUCI	p
T0_Sat3_Poor_Bin	constant	0.7280518368843926	0.4771988185268593	0.9789048552419258	2.071041947434138	1.6115538189611922	2.6615398738570306	1.2822598237133778e-08
T0_Sat3_Poor_Bin	Binned Ages - 36-45	0.3837039643430084	0.06109936974156377	0.7063085589444531	1.467710882607266	1.0630045394254959	2.0264967411033172	0.01974443036542201
T0_Sat3_Poor_Bin	Binned Ages - 46-55	0.29073792073789684	-0.032509350198394904	0.6139851916741885	1.3374140295335337	0.9680133986716646	1.8477805047405296	0.07792610396230498
T0_Sat3_Poor_Bin	Binned Ages - >=56	0.13603273390906806	-0.14811072519746504	0.42017619301560116	1.1457193968555985	0.862335627373081	1.5222297382400058	0.3480767868036132
T0_Sat3_Poor_Bin	T0 Patient gender - Female	-0.2161908903348139	-0.43204142981188953	-0.0003403508577382308	0.8055815094711423	0.6491824806199478	0.9996597070550446	0.049639849224003274
T0_Sat3_Poor_Bin	T0 SF12 Physical Functioning Scale - 0.0	1.1053104661554762	0.7084456777499741	1.5021752545609783	3.020161981345345	2.0308322364822917	4.4914484956982195	4.796137473046102e-08
T0_Sat3_Poor_Bin	T0 SF12 Physical Functioning Scale - 25.0	0.7896392255405846	0.3578001982816019	1.2214782527995673	2.2026016404792017	1.4301798395415288	3.392198556089908	0.0003385120769689727
T0_Sat3_Poor_Bin	T0 SF12 Physical Functioning Scale - 50.0	0.24125244253107014	-0.0626261344437738	0.545131019505914	1.2728423142897558	0.9392945779419928	1.7248343545176454	0.1196994592175743
T0_Sat3_Poor_Bin	T0 SF12 Physical Functioning Scale - 75.0	0.2994845496807545	-0.005885467182888071	0.6048545665443971	1.349163201713235	0.9941318182515148	1.8309859029143227	0.054581962330239764
T0_Sat3_Poor_Bin	T0 SIMD 2004 Quintile - Binned - 5 (Most Deprived)	-0.03088321737183753	-0.32425334019143626	0.2624869054477612	0.9695887975925888	0.723067037232575	1.3001594430512775	0.8365359780006207
T0_Sat3_Poor_Bin	T0 Satisfaction - The personal manner (courtesy, respect, sensitivity, friendliness) of the doctor you saw? (Binarised) - Poor/Fair	0.42641405932859533	-0.28598340456127036	1.138811523218461	1.531754881243113	0.7512750835830515	3.1230544809526197	0.24073165487714843
