		coeff	coeffLCI	coeffUCI	OR	ORLCI	ORUCI	p
T0_Sat6_Poor_Bin	constant	0.37310103789410964	-0.04874242787592642	0.7949445036641457	1.4522310627887058	0.9524264166027625	2.214318106852789	0.08300727996496055
T0_Sat6_Poor_Bin	Binned Ages - 36-45	0.17936390862988336	-0.2661990312087241	0.6249268484684909	1.1964560656420222	0.7662865973746904	1.8681092973777076	0.43011510029932865
T0_Sat6_Poor_Bin	Binned Ages - 46-55	0.41740438092870435	-0.07855747964200632	0.913366241499415	1.5180162456550241	0.9244489214113204	2.4926994544539864	0.09904174963410206
T0_Sat6_Poor_Bin	Binned Ages - >=56	0.430564040718868	-0.05076685525014557	0.9118949366878816	1.5381248439659705	0.9505002488442665	2.4890346304506514	0.07956030892502722
T0_Sat6_Poor_Bin	T0 Patient gender - Female	0.009299727037729154	-0.3511198176769609	0.36971927175241914	1.0093431038591456	0.7038994092107064	1.4473282517034374	0.9596665908484848
T0_Sat6_Poor_Bin	T0 SF12 Physical Functioning Scale - 0.0	1.6739265132568768	0.9769049498842705	2.370948076629483	5.333067098299751	2.656222365033219	10.707539040923496	2.514681856074086e-06
T0_Sat6_Poor_Bin	T0 SF12 Physical Functioning Scale - 25.0	0.5383879640673238	-0.1235184504179967	1.2002943785526443	1.7132428259237493	0.8838053345157963	3.3210944378235516	0.11088792697603704
T0_Sat6_Poor_Bin	T0 SF12 Physical Functioning Scale - 50.0	0.44812842775577366	-0.062342693723268505	0.9585995492348158	1.5653797209491267	0.9395608500083218	2.608041481014308	0.08532380085207027
T0_Sat6_Poor_Bin	T0 SF12 Physical Functioning Scale - 75.0	-0.010576329177889714	-0.46695967788900616	0.44580701953322677	0.9894794035359907	0.626905368050583	1.5617500501972765	0.9637720287607564
T0_Sat6_Poor_Bin	T0 SIMD 2004 Quintile - Binned - 5 (Most Deprived)	0.36530833599794693	-0.14485750925085555	0.8754741812467495	1.4409582389561315	0.8651455595672696	2.400013065378402	0.1604833191681151
T0_Sat6_Poor_Bin	T0 Satisfaction - Convenience of the location of the clinic? (Binarised) - Poor/Fair	0.552117194307266	0.09351904352879203	1.01071534508574	1.7369265386963526	1.0980315135369396	2.747565769865491	0.018292324951572285
