		coeff	coeffLCI	coeffUCI	OR	ORLCI	ORUCI	p
T0_Sat5_Poor_Bin	constant	0.7042651893234986	0.4468053243118979	0.9617250543350992	2.0223600870215597	1.5633099312242704	2.6162056799414732	8.259881636538936e-08
T0_Sat5_Poor_Bin	Binned Ages - 36-45	0.3779382091182599	0.05559038589246207	0.7002860323440578	1.4592727703387265	1.0571645655169757	2.0143287882626892	0.021563558281606103
T0_Sat5_Poor_Bin	Binned Ages - 46-55	0.2816473331138585	-0.04118119839785461	0.6044758646255716	1.325311244170367	0.9596552262032539	1.830292636318527	0.08727627550743938
T0_Sat5_Poor_Bin	Binned Ages - >=56	0.12070798069565035	-0.1627197729486219	0.4041357343399226	1.1282953802227784	0.8498293002093213	1.4980072641864655	0.40387442379614913
T0_Sat5_Poor_Bin	T0 Patient gender - Female	-0.21054237212925253	-0.4263467116837678	0.005261967425262776	0.8101447268689914	0.6528899383046948	1.005275835890322	0.05585386826816392
T0_Sat5_Poor_Bin	T0 SF12 Physical Functioning Scale - 0.0	1.1001945608501171	0.7029589199143589	1.4974302017858754	3.0047505739053695	2.0197200645712994	4.470186819330837	5.687130411459048e-08
T0_Sat5_Poor_Bin	T0 SF12 Physical Functioning Scale - 25.0	0.7687987946287657	0.33583129350074237	1.201766295756789	2.1571734884938123	1.399102967135572	3.3259864132713632	0.0005010203760314784
T0_Sat5_Poor_Bin	T0 SF12 Physical Functioning Scale - 50.0	0.23446242165718942	-0.06957358503751185	0.5384984283518907	1.2642289639137352	0.9327914913621914	1.7134320885199905	0.13067159433584405
T0_Sat5_Poor_Bin	T0 SF12 Physical Functioning Scale - 75.0	0.29365387419336514	-0.01188321880370341	0.5991909671904336	1.3413195579966306	0.9881871077964335	1.8206452426567166	0.05960078470596794
T0_Sat5_Poor_Bin	T0 SIMD 2004 Quintile - Binned - 5 (Most Deprived)	-0.028251967217989133	-0.3215510220459843	0.26504708761000606	0.9721433876743096	0.7250236368943754	1.3034923526728603	0.850254978789868
T0_Sat5_Poor_Bin	T0 Satisfaction - Length of time spent waiting at the clinic today? (Binarised) - Poor/Fair	0.14428779124961935	-0.08946413316139723	0.37803971566063593	1.155216521896207	0.9144210619287854	1.4594209035901469	0.22634612935903176
