		coeff	coeffLCI	coeffUCI	OR	ORLCI	ORUCI	p
T0_Sat2_Poor_Bin	constant	0.44107017751594096	0.0247446055009799	0.857395749530902	1.554369780324887	1.0250532941188197	2.3570144380289926	0.03785181194687577
T0_Sat2_Poor_Bin	Binned Ages - 36-45	0.1953654823315809	-0.24814228581710412	0.6388732504802659	1.2157552423615596	0.7802489170247875	1.894345223785371	0.38793653779497517
T0_Sat2_Poor_Bin	Binned Ages - 46-55	0.413319234016236	-0.08180259018847075	0.9084410582209428	1.5118275756955921	0.9214538447725394	2.480452636450626	0.10180936422947479
T0_Sat2_Poor_Bin	Binned Ages - >=56	0.42656897390448995	-0.054061723647574556	0.9071996714565544	1.531992190781794	0.9473736293410862	2.4773753458271552	0.08194585495093451
T0_Sat2_Poor_Bin	T0 Patient gender - Female	0.03728048993310434	-0.320960266910417	0.3955212467766257	1.0379841241080145	0.7254520748697855	1.485158123083005	0.8383811953634259
T0_Sat2_Poor_Bin	T0 SF12 Physical Functioning Scale - 0.0	1.6832458725218487	0.9856048038858254	2.380886941157872	5.383000177332325	2.6794319253083865	10.81449042816223	2.2569740204595666e-06
T0_Sat2_Poor_Bin	T0 SF12 Physical Functioning Scale - 25.0	0.5636575377103202	-0.0959135266995137	1.2232286021201542	1.7570873751564176	0.9085425773472262	3.3981412879389423	0.09394406627749682
T0_Sat2_Poor_Bin	T0 SF12 Physical Functioning Scale - 50.0	0.4526155216972143	-0.05573137737605083	0.9609624207704794	1.572419509094826	0.945793163211341	2.614211234290265	0.0809695356527546
T0_Sat2_Poor_Bin	T0 SF12 Physical Functioning Scale - 75.0	0.011381293707236012	-0.4435692072095075	0.4663317946239795	1.01144630704164	0.641741819036866	1.5941358373115497	0.9608941572309484
T0_Sat2_Poor_Bin	T0 SIMD 2004 Quintile - Binned - 5 (Most Deprived)	0.36245294936383843	-0.14608819553391805	0.8709940942615949	1.4368496147072372	0.8640814916954269	2.3892848476981934	0.1624356006894906
T0_Sat2_Poor_Bin	T0 Satisfaction - The thoroughness, carefulness and competence of the doctor you saw? (Binarised) - Poor/Fair	0.149896767717089	-0.7353602971752404	1.0351538326094185	1.1617143101176073	0.47933272563204943	2.8155393240727893	0.7399857148632418
