		coeff	coeffLCI	coeffUCI	OR	ORLCI	ORUCI	p
T0_Sat1_Poor_Bin	constant	0.7078346417615893	0.45559640246795674	0.9600728810552218	2.02959170394304	1.5771136971045043	2.611886823554395	3.796197419255851e-08
T0_Sat1_Poor_Bin	Binned Ages - 36-45	0.39033907064336537	0.06737597719306021	0.7133021640936705	1.4774816796236891	1.0696975844736982	2.0407189333774847	0.017843578713201764
T0_Sat1_Poor_Bin	Binned Ages - 46-55	0.30000945534697526	-0.023613556019837667	0.6236324667137882	1.3498715710197375	0.9766630624014964	1.8656928150500953	0.06922434522921439
T0_Sat1_Poor_Bin	Binned Ages - >=56	0.1494338051483005	-0.13549170233098323	0.43435931262758426	1.1611766043548215	0.8732864091399958	1.543973537649369	0.3039804462439135
T0_Sat1_Poor_Bin	T0 Patient gender - Female	-0.20785173315217387	-0.4238321011368641	0.008128634832516357	0.812327469016893	0.6545337681592701	1.0081617618830343	0.059268170066253435
T0_Sat1_Poor_Bin	T0 SF12 Physical Functioning Scale - 0.0	1.0964636859974253	0.6991521118601554	1.4937752601346952	2.993561111771259	2.012045994086499	4.453878368708863	6.340343462683309e-08
T0_Sat1_Poor_Bin	T0 SF12 Physical Functioning Scale - 25.0	0.7719710038070781	0.33938366620710364	1.2045583414070524	2.164027359241581	1.4040819406783223	3.3352856951380563	0.0004693918787060055
T0_Sat1_Poor_Bin	T0 SF12 Physical Functioning Scale - 50.0	0.22818154573835767	-0.07622433923048252	0.5325874307071978	1.2563133830710098	0.9266083086455049	1.7033338701554308	0.14178346261028907
T0_Sat1_Poor_Bin	T0 SF12 Physical Functioning Scale - 75.0	0.29857045846856606	-0.006898563961033499	0.6040394808981656	1.3479305069702896	0.9931251765082442	1.8294941006423062	0.05540315103025467
T0_Sat1_Poor_Bin	T0 SIMD 2004 Quintile - Binned - 5 (Most Deprived)	-0.028057307911440732	-0.3212886606199454	0.2651740447970639	0.9723326428515631	0.725213880084809	1.3036578509006795	0.8512407264867394
T0_Sat1_Poor_Bin	T0 Satisfaction - The visit overall? (Binarised) - Poor/Fair	0.5474047836916047	-0.02711104142842069	1.1219206088116302	1.7287606831803495	0.9732531641023553	3.070746245625236	0.061835352707255105
