		coeff	coeffLCI	coeffUCI	OR	ORLCI	ORUCI	p
T0_Sat7_Poor_Bin	constant	0.44734778916891543	0.030291179633313625	0.8644043987045172	1.5641582019803217	1.0307546250149422	2.3735919504478056	0.035525441838921985
T0_Sat7_Poor_Bin	Binned Ages - 36-45	0.1913776096018019	-0.2519445049903084	0.6346997241939122	1.210916619502969	0.7772878724700789	1.8864555994277952	0.3974989977257265
T0_Sat7_Poor_Bin	Binned Ages - 46-55	0.40670051174420563	-0.08764430769651593	0.9010453311849271	1.5018542505921906	0.9160866637555432	2.462175555285374	0.10685875096938642
T0_Sat7_Poor_Bin	Binned Ages - >=56	0.41832697934031765	-0.06284303738464991	0.8994969960652852	1.5194174112892749	0.939090864279533	2.4583662322177666	0.0883841527326967
T0_Sat7_Poor_Bin	T0 Patient gender - Female	0.040499244436599656	-0.3180904750992746	0.3990889639724739	1.0413305229109895	0.7275369614579763	1.4904662105042887	0.8248129164875593
T0_Sat7_Poor_Bin	T0 SF12 Physical Functioning Scale - 0.0	1.6955044299696391	0.9978844317100601	2.393124428229218	5.449394109736622	2.7125371963429785	10.94764569616519	1.9024365753058678e-06
T0_Sat7_Poor_Bin	T0 SF12 Physical Functioning Scale - 25.0	0.5693647149913376	-0.09051440575146186	1.2292438357341369	1.7671440546339323	0.9134611747115161	3.4186435026253608	0.090814014379028
T0_Sat7_Poor_Bin	T0 SF12 Physical Functioning Scale - 50.0	0.45637907753958545	-0.052708767056791894	0.9654669221359629	1.5783485478607673	0.9486562522077148	2.6260135141013445	0.07891137686732042
T0_Sat7_Poor_Bin	T0 SF12 Physical Functioning Scale - 75.0	0.018871015642518463	-0.43581099868472967	0.4735530299697666	1.019050198604984	0.6467399490859228	1.605689131689764	0.9351668836371233
T0_Sat7_Poor_Bin	T0 SIMD 2004 Quintile - Binned - 5 (Most Deprived)	0.36650269953821724	-0.1418474752741652	0.8748528743505997	1.4426802951156283	0.8677536002727814	2.398522383843345	0.15763646758487337
T0_Sat7_Poor_Bin	T0 Satisfaction - Time spent with the doctor you saw? (Binarised) - Poor/Fair	-0.026316609004430353	-0.6606864063736272	0.6080531883647665	0.9740266551751827	0.5164966861718445	1.8368519109454682	0.9351966780670733
