		coeff	coeffLCI	coeffUCI	OR	ORLCI	ORUCI	p
T0_Sat1	constant	0.6263126777540307	0.33068981340766646	0.9219355421003949	1.8706999726528146	1.3919279679454422	2.5141519304685804	3.289777892365667e-05
T0_Sat1	Binned Ages - 36-45	0.41033416045705456	0.08457969376260677	0.7360886271515024	1.5073213881700525	1.0882595682759642	2.0877535410364056	0.013554655773893675
T0_Sat1	Binned Ages - 46-55	0.33121598350273346	0.005612466643695746	0.6568195003617712	1.3926605515315482	1.0056282460412445	1.928648503487451	0.046179588052980725
T0_Sat1	Binned Ages - >=56	0.1986017874034701	-0.091312582111961	0.48851615691890116	1.2196961708022755	0.9127323624946619	1.6298959149467371	0.17938664793962844
T0_Sat1	T0 Patient gender - Female	-0.2280199051138655	-0.4447753558615123	-0.011264454366218701	0.7961084130491272	0.6409682496205359	0.9887987520486596	0.03922484180344165
T0_Sat1	T0 SF12 Physical Functioning Scale - 0.0	1.0605822119838704	0.6620698694190086	1.4590945545487322	2.8880519583404918	1.9388012494211406	4.30206248142487	1.826733778554558e-07
T0_Sat1	T0 SF12 Physical Functioning Scale - 25.0	0.7497321946373786	0.31648513093364317	1.182979258341114	2.116433148564096	1.3722958373266498	3.2640842816130466	0.0006945808819301012
T0_Sat1	T0 SF12 Physical Functioning Scale - 50.0	0.20405840146687923	-0.10157170413497055	0.509688507068729	1.2263697731585312	0.9034163983283549	1.6647725492915741	0.19067036726801356
T0_Sat1	T0 SF12 Physical Functioning Scale - 75.0	0.2811219325511817	-0.02520413728945603	0.5874480023918194	1.3246151077881951	0.9751108352267023	1.7993905106928754	0.07206606562401481
T0_Sat1	T0 SIMD 2004 Quintile - Binned - 5 (Most Deprived)	-0.047280356931378845	-0.34162487288876664	0.24706415902600898	0.9538199500674507	0.7106147255656536	1.2802612504581714	0.7528925051730075
T0_Sat1	T0 Satisfaction - The visit overall? - Poor	20.785610652809826	-37885.138430434454	37926.70965174008	1064329279.0813291	0.0	inf	0.9991424809655467
T0_Sat1	T0 Satisfaction - The visit overall? - Fair	0.5294719203141481	-0.06963722565177044	1.1285810662800668	1.6980353738260974	0.9327321298276283	3.0912670836133644	0.08324715958040114
T0_Sat1	T0 Satisfaction - The visit overall? - Good	0.3320844999677374	0.02036869148649839	0.6438003084489765	1.3938706255592581	1.020577548923585	1.9037018037934803	0.03679463662836373
T0_Sat1	T0 Satisfaction - The visit overall? - Very Good	0.043664402956443506	-0.19718451302715967	0.28451331894004667	1.0446317207387574	0.8210391269209115	1.3291150155852862	0.7223429682658247
